Time (s),ADC Value,30s Avg,5m Avg,10m Avg
16932,1773,1199.8,1115.0,1055.1
16935,101,1062.6,1111.1,1052.58
16938,1445,1145.1,1109.92,1057.37
16941,530,1165.4,1095.72,1051.46
16944,343,1049.5,1086.66,1045.1
16947,844,944.2,1084.75,1039.96
16950,328,875.6,1077.12,1034.05
16953,933,805.7,1080.64,1030.13
16956,1716,957.2,1081.06,1035.01
16959,1537,955.0,1081.96,1039.88
16962,41,781.8,1079.62,1035.42
16965,1551,926.8,1089.83,1036.33
16968,1747,957.0,1088.51,1037.33
16971,1786,1082.6,1096.56,1043.92
16974,20,1050.3,1082.11,1035.05
16977,88,974.7,1076.76,1032.8
16980,1578,1099.7,1086.45,1033.57
16983,143,1020.7,1076.69,1033.38
16986,244,873.5,1068.51,1025.01
16989,116,731.4,1058.41,1024.77
16992,1174,844.7,1055.49,1020.9
16995,991,788.7,1057.59,1025.8
16998,877,701.7,1064.59,1020.4
17001,910,614.1,1063.99,1018.75
17004,1870,799.1,1062.76,1020.76
17007,639,854.2,1066.01,1021.89
17010,422,738.6,1057.15,1021.25
17013,1794,903.7,1061.94,1021.59
17016,683,947.6,1059.56,1019.74
17019,535,989.5,1046.2,1016.55
17022,1330,1005.1,1047.1,1014.09
17025,1167,1022.7,1052.82,1017.64
17028,1967,1131.7,1057.02,1025.39
17031,217,1062.4,1041.23,1022.17
17034,365,911.9,1027.62,1018.88
17037,1934,1041.4,1039.18,1027.54
17040,1044,1103.6,1048.24,1028.66
17043,1581,1082.3,1055.45,1035.66
17046,1402,1154.2,1060.26,1039.92
17049,1012,1201.9,1060.48,1038.26
17052,1298,1198.7,1059.54,1037.34
17055,1916,1273.6,1071.26,1037.14
17058,340,1110.9,1064.21,1032.89
17061,1793,1268.5,1065.88,1039.94
17064,1460,1378.0,1065.18,1047.22
17067,1544,1339.0,1071.24,1054.17
17070,745,1309.1,1061.24,1055.71
17073,1636,1314.6,1075.24,1055.56
17076,1862,1360.6,1079.43,1063.13
17079,1012,1360.6,1078.45,1062.22
17082,174,1248.2,1061.01,1059.62
17085,192,1075.8,1046.44,1055.55
17088,1230,1164.8,1047.62,1058.52
17091,967,1082.2,1054.24,1056.21
17094,1669,1103.1,1053.32,1056.25
17097,1796,1128.3,1055.35,1057.02
17100,1927,1246.5,1066.9,1065.11
17103,699,1152.8,1071.72,1066.67
17106,1144,1081.0,1069.81,1063.87
17109,1926,1172.4,1085.41,1073.49
17112,1881,1343.1,1089.63,1074.98
17115,119,1335.8,1071.12,1075.56
17118,1568,1369.6,1067.7,1082.03
17121,1663,1439.2,1078.39,1088.57
17124,1365,1408.8,1074.82,1087.61
17127,1896,1418.8,1084.87,1095.83
17130,1414,1367.5,1081.26,1098.05
17133,985,1396.1,1085.39,1099.92
17136,604,1342.1,1074.98,1101.66
17139,427,1192.2,1059.28,1099.06
17142,279,1032.0,1048.05,1099.1
17145,1586,1178.7,1053.69,1102.58
17148,685,1090.4,1043.16,1103.03
17151,834,1007.5,1036.35,1101.69
17154,1959,1066.9,1046.17,1106.48
17157,1983,1075.6,1061.78,1116.34
17160,1237,1057.9,1064.5,1115.7
17163,938,1053.2,1054.25,1111.14
17166,1914,1184.2,1068.55,1119.5
17169,1174,1258.9,1064.49,1124.33
17172,651,1296.1,1064.71,1119.1
17175,858,1223.3,1064.38,1122.54
17178,1750,1329.8,1075.62,1122.98
17181,820,1328.4,1077.0,1118.91
17184,248,1157.3,1071.47,1113.39
17187,1222,1081.2,1069.35,1109.99
17190,1537,1111.2,1083.66,1108.17
17193,1294,1146.8,1082.21,1108.04
17196,82,963.6,1074.52,1099.59
17199,1279,974.1,1086.69,1095.99
17202,1161,1025.1,1097.46,1096.77
17205,505,989.8,1087.78,1093.57
17208,967,911.5,1091.25,1097.02
17211,198,849.3,1089.96,1089.26
17214,1412,965.7,1089.06,1090.07
17217,779,921.4,1077.88,1093.15
17220,1164,884.1,1079.38,1097.61
17223,276,782.3,1065.82,1091.08
17226,304,804.5,1066.85,1083.83
17229,1108,787.4,1062.34,1085.47
17232,959,767.2,1054.2,1084.6
17235,1161,832.8,1064.8,1087.95
17238,1492,885.3,1065.27,1087.6
17241,822,947.7,1068.19,1081.95
17244,1613,967.8,1080.89,1083.78
17247,1123,1002.2,1083.68,1084.21
17250,1584,1044.2,1096.24,1086.68
17253,995,1116.1,1096.86,1088.75
17256,1292,1214.9,1092.62,1086.84
17259,1489,1253.0,1092.14,1087.05
17262,720,1229.1,1098.93,1089.28
17265,499,1162.9,1088.41,1089.12
17268,554,1069.1,1076.48,1082.49
17271,765,1063.4,1066.27,1081.41
17274,1495,1051.6,1081.02,1081.57
17277,1784,1117.7,1097.98,1087.37
17280,460,1005.3,1086.8,1086.62
17283,1592,1065.0,1101.29,1088.99
17286,990,1034.8,1108.75,1088.63
17289,1640,1049.9,1123.99,1091.2
17292,544,1032.3,1117.69,1086.59
17295,670,1049.4,1114.48,1086.04
17298,1621,1156.1,1121.92,1093.26
17301,788,1158.4,1120.7,1092.35
17304,422,1051.1,1106.22,1084.49
17307,719,944.6,1107.02,1086.52
17310,850,983.6,1111.3,1084.22
17313,1059,930.3,1103.95,1082.94
17316,1072,938.5,1107.84,1083.7
17319,336,808.1,1105.85,1076.03
17322,1595,913.2,1108.5,1077.8
17325,820,928.2,1105.03,1078.92
17328,1086,874.7,1096.22,1076.62
17331,1564,952.3,1109.69,1075.46
17334,1389,1049.0,1119.93,1073.78
17337,1576,1134.7,1116.35,1077.77
17340,539,1103.6,1111.3,1079.77
17343,1925,1190.2,1114.74,1085.1
17346,1633,1246.3,1117.05,1088.65
17349,176,1230.3,1108.69,1084.59
17352,1061,1176.9,1106.32,1082.93
17355,1304,1225.3,1100.2,1085.73
17358,240,1140.7,1099.2,1081.7
17361,1236,1107.9,1093.63,1079.76
17364,96,978.6,1079.99,1072.59
17367,1163,937.3,1076.18,1073.71
17370,1703,1053.7,1085.76,1073.5
17373,1566,1017.8,1085.06,1080.15
17376,68,861.3,1067.12,1073.28
17379,1920,1035.7,1076.2,1077.33
17382,490,978.6,1079.36,1070.18
17385,1533,1001.5,1092.77,1069.61
17388,1197,1097.2,1092.44,1070.03
17391,1538,1127.4,1098.15,1076.19
17394,1378,1255.6,1095.24,1074.28
17397,1485,1287.8,1092.13,1073.74
17400,1521,1269.6,1088.07,1077.48
17403,1471,1260.1,1095.79,1083.76
17406,1882,1441.5,1103.17,1086.49
17409,1954,1444.9,1103.45,1094.43
17412,1958,1591.7,1104.22,1096.92
17415,444,1482.8,1107.47,1089.3
17418,1639,1527.0,1108.18,1087.94
17421,621,1435.3,1097.76,1088.08
17424,1177,1415.2,1095.88,1085.35
17427,1789,1445.6,1094.81,1089.84
17430,1227,1416.2,1092.94,1087.1
17433,1152,1384.3,1094.61,1090.0
17436,194,1215.5,1090.51,1082.74
17439,113,1031.4,1087.37,1073.33
17442,49,840.5,1085.07,1066.56
17445,1466,942.7,1083.87,1068.78
17448,195,798.3,1078.97,1061.07
17451,1565,892.7,1086.28,1061.32
17454,461,821.1,1071.3,1058.73
17457,1181,760.3,1063.28,1062.53
17460,28,640.4,1051.19,1057.85
17463,333,558.5,1045.14,1049.69
17466,674,606.5,1032.74,1050.64
17469,122,607.4,1022.22,1043.36
17472,372,639.7,1019.43,1042.07
17475,747,567.8,1018.32,1041.35
17478,26,550.9,1001.08,1038.35
17481,429,437.3,997.17,1037.09
17484,71,398.3,995.4,1033.43
17487,1252,405.4,995.7,1032.53
17490,146,417.2,981.79,1032.72
17493,1468,530.7,983.53,1032.87
17496,1088,572.1,993.59,1034.06
17499,1256,685.5,993.36,1040.03
17502,735,721.8,989.1,1043.28
17505,776,724.7,991.81,1039.8
17508,1834,905.5,1000.48,1045.87
17511,1206,983.2,1010.56,1050.26
17514,1492,1125.3,1011.36,1050.21
17517,51,1005.2,1004.08,1040.98
17520,1049,1095.5,1002.93,1041.15
17523,1222,1070.9,1012.39,1039.11
17526,1637,1125.8,1025.72,1046.29
17529,531,1053.3,1019.95,1041.14
17532,1864,1166.2,1029.0,1041.6
17535,1989,1287.5,1037.28,1051.04
17538,1461,1250.2,1036.97,1051.12
17541,1997,1329.3,1048.72,1058.45
17544,1951,1375.2,1052.1,1066.49
17547,1208,1490.9,1052.95,1068.32
17550,515,1437.5,1042.26,1069.25
17553,1725,1487.8,1049.56,1073.21
17556,1577,1481.8,1052.41,1072.52
17559,296,1458.3,1040.48,1066.31
17562,1656,1437.5,1049.84,1074.38
17565,1065,1345.1,1055.5,1071.95
17568,1724,1371.4,1067.2,1071.84
17571,441,1215.8,1063.96,1065.12
17574,1968,1217.5,1068.69,1074.86
17577,1945,1291.2,1070.3,1084.14
17580,102,1249.9,1066.72,1076.76
17583,693,1146.7,1057.73,1079.51
17586,1317,1120.7,1061.0,1084.88
17589,626,1153.7,1050.86,1087.42
17592,755,1063.6,1052.97,1085.33
17595,879,1045.0,1055.06,1084.77
17598,196,892.2,1040.81,1081.37
17601,715,919.6,1040.08,1080.39
17604,770,799.8,1043.56,1074.89
17607,1441,749.4,1050.78,1078.9
17610,1198,859.0,1054.26,1082.78
17613,615,851.2,1049.82,1076.88
17616,1220,841.5,1051.3,1079.57
17619,1303,909.2,1060.97,1083.41
17622,596,893.3,1050.98,1079.74
17625,802,885.6,1050.8,1077.91
17628,1728,1038.8,1057.22,1076.72
17631,303,997.6,1044.61,1077.15
17634,1621,1082.7,1046.93,1083.43
17637,1174,1056.0,1042.91,1079.63
17640,237,959.9,1039.89,1075.6
17643,1701,1068.5,1037.65,1076.19
17646,172,963.7,1023.04,1070.05
17649,1796,1013.0,1039.24,1073.96
17652,1135,1066.9,1039.98,1073.15
17655,408,1027.5,1031.02,1065.61
17658,66,861.3,1029.28,1064.24
17661,389,869.9,1020.81,1057.22
17664,785,786.3,1027.7,1053.85
17667,1992,868.1,1035.99,1056.09
17670,1424,986.8,1033.2,1059.48
17673,1078,924.5,1028.32,1056.69
17676,655,972.8,1034.19,1050.65
17679,1983,991.5,1034.82,1055.51
17682,981,976.1,1039.73,1059.55
17685,1745,1109.8,1041.85,1067.31
17688,1472,1250.4,1044.6,1068.52
17691,776,1289.1,1036.98,1067.57
17694,1519,1362.5,1038.39,1066.82
17697,886,1251.9,1032.4,1062.27
17700,1077,1217.2,1027.96,1058.02
17703,1100,1219.4,1024.25,1060.02
17706,122,1166.1,1006.65,1054.91
17709,33,971.1,987.44,1045.44
17712,1017,974.7,978.03,1041.12
17715,1071,907.3,984.3,1045.88
17718,1119,872.0,979.1,1043.64
17721,775,871.9,980.64,1039.2
17724,876,807.6,977.63,1036.76
17727,25,721.5,959.99,1027.4
17730,615,675.3,953.87,1023.4
17733,1801,745.4,960.36,1027.48
17736,986,831.8,968.28,1029.39
17739,1559,984.4,982.74,1035.06
17742,756,958.3,989.81,1037.44
17745,1236,974.8,987.51,1035.69
17748,646,927.5,992.02,1035.49
17751,633,913.3,982.7,1034.49
17754,1274,953.1,990.83,1031.07
17757,320,982.6,982.22,1022.75
17760,1420,1063.1,996.14,1023.66
17763,79,890.9,993.6,1019.37
17766,1452,937.5,1001.38,1017.06
17769,1912,972.8,1019.28,1020.75
17772,38,901.0,1015.94,1017.68
17775,985,875.9,1018.32,1018.32
17778,908,902.1,1027.14,1014.11
17781,692,908.0,1029.77,1013.47
17784,1668,947.4,1045.74,1020.57
17787,1101,1025.5,1044.23,1019.97
17790,1462,1029.7,1057.39,1019.59
17793,1227,1144.5,1054.98,1019.25
17796,713,1070.6,1051.23,1022.41
17799,722,951.6,1045.89,1019.62
17802,1429,1090.7,1052.83,1020.97
17805,1586,1150.8,1060.93,1026.37
17808,1818,1241.8,1060.77,1030.62
17811,344,1207.0,1052.15,1031.36
17814,924,1132.6,1046.47,1028.91
17817,60,1028.5,1046.56,1025.32
17820,820,964.3,1044.27,1023.6
17823,1892,1030.8,1050.97,1031.68
17826,931,1052.6,1043.91,1034.82
17829,242,1004.6,1041.02,1030.48
17832,1475,1009.2,1037.13,1033.07
17835,189,869.5,1019.13,1028.2
17838,1393,827.0,1018.45,1027.71
17841,1152,907.8,1010.0,1029.36
17844,829,898.3,998.78,1025.44
17847,1884,1080.7,1005.54,1029.24
17850,1383,1137.0,1014.22,1028.24
17853,1741,1121.9,1014.38,1031.97
17856,718,1100.6,1005.79,1029.1
17859,1564,1232.8,1018.47,1029.47
17862,1610,1246.3,1018.01,1033.92
17865,500,1277.4,1012.36,1033.93
17868,1658,1303.9,1011.7,1039.45
17871,921,1280.8,1016.5,1040.23
17874,1346,1332.5,1010.28,1039.48
17877,1658,1309.9,1007.41,1038.86
17880,993,1270.9,1016.32,1041.52
17883,596,1156.4,1015.35,1036.54
17886,1346,1219.2,1015.64,1038.32
17889,1876,1250.4,1028.14,1039.5
17892,250,1114.4,1023.09,1038.03
17895,1986,1263.0,1034.16,1044.61
17898,124,1109.6,1033.44,1037.12
17901,589,1076.4,1032.18,1036.13
17904,991,1040.9,1034.39,1038.97
17907,527,927.8,1025.25,1038.02
17910,612,889.7,1019.39,1036.83
17913,1129,943.0,1024.53,1037.17
17916,1692,977.6,1029.25,1040.28
17919,884,878.4,1025.06,1043.02
17922,1637,1017.1,1035.47,1043.22
17925,1576,976.1,1043.21,1047.01
17928,1588,1122.5,1041.81,1049.52
17931,58,1069.4,1039.36,1041.98
17934,836,1053.9,1031.51,1039.22
17937,154,1016.6,1021.31,1032.11
17940,328,988.2,1022.22,1031.06
17943,764,951.7,1012.85,1025.25
17946,129,795.4,1012.42,1017.73
17949,1449,851.9,1008.95,1024.1
17952,1299,818.1,1010.59,1025.29
17955,71,667.6,1007.22,1019.12
17958,1763,685.1,1024.19,1026.73
17961,812,760.5,1028.42,1024.62
17964,78,684.7,1021.35,1024.53
17967,1143,783.6,1012.86,1024.42
17970,1243,875.1,1011.05,1022.12
17973,357,834.4,1003.84,1016.08
17976,90,830.5,998.19,1016.19
17979,559,741.5,983.95,1009.38
17982,1615,773.1,990.29,1015.01
17985,389,804.9,976.73,1009.29
17988,1052,733.8,972.53,1008.57
17991,602,712.8,970.79,1003.88
17994,582,763.2,961.42,999.9
17997,555,704.4,958.11,995.25
18000,628,642.9,953.62,990.79
18003,1158,723.0,954.2,989.23
18006,1021,816.1,963.19,984.92
18009,470,807.2,967.56,977.5
18012,1800,825.7,975.39,976.71
18015,1980,984.8,984.48,984.39
18018,442,923.8,977.71,978.4
18021,1694,1033.0,986.9,983.77
18024,1291,1103.9,991.05,984.34
18027,1115,1159.9,1001.95,980.97
18030,728,1169.9,1003.08,978.48
18033,1643,1218.4,1001.5,980.93
18036,1042,1220.5,1002.06,985.17
18039,961,1269.6,996.08,989.41
18042,1311,1220.7,1001.63,995.72
18045,1161,1138.8,1000.88,994.2
18048,1436,1238.2,1008.78,1000.4
18051,808,1149.6,1010.53,996.62
18054,509,1071.4,1002.88,996.86
18057,1341,1094.0,1013.09,997.65
18060,1546,1175.8,1014.35,1005.25
18063,1145,1126.0,1025.01,1009.3
18066,1724,1194.2,1027.73,1014.55
18069,445,1142.6,1013.06,1016.17
18072,1416,1153.1,1026.84,1021.39
18075,1163,1153.3,1028.62,1023.47
18078,433,1053.0,1023.87,1025.51
18081,522,1024.4,1022.17,1025.97
18084,1871,1160.6,1024.2,1034.97
18087,584,1084.9,1019.03,1031.63
18090,623,992.6,1010.64,1034.02
18093,150,893.1,999.87,1027.42
18096,263,747.0,995.37,1023.3
18099,1908,893.3,1007.23,1026.56
18102,589,810.6,998.83,1025.83
18105,1577,852.0,998.74,1029.84
18108,805,889.2,988.61,1024.69
18111,751,912.1,992.68,1022.41
18114,332,758.2,986.76,1016.62
18117,1066,806.4,996.82,1021.69
18120,1709,915.0,1005.71,1024.99
18123,749,974.9,994.28,1022.62
18126,155,964.1,986.52,1015.22
18129,215,794.8,986.25,1013.63
18132,318,767.7,974.68,1005.9
18135,401,650.1,976.8,997.97
18138,668,636.4,969.55,994.0
18141,479,609.2,962.82,986.41
18144,319,607.9,957.72,978.25
18147,1252,626.5,951.4,978.47
18150,665,522.1,944.22,979.22
18153,1251,572.3,939.32,976.85
18156,834,640.2,940.48,973.13
18159,494,668.1,929.78,974.12
18162,1045,740.8,924.13,971.07
18165,1867,887.4,937.8,975.08
18168,1264,947.0,933.86,972.78
18171,1622,1061.3,940.87,978.68
18174,1952,1224.6,946.93,978.61
18177,1243,1223.7,942.78,975.1
18180,620,1219.2,939.05,977.68
18183,108,1104.9,934.17,974.76
18186,1277,1149.2,933.48,974.56
18189,1018,1201.6,924.9,976.52
18192,1191,1216.2,934.31,978.7
18195,595,1089.0,920.4,977.28
18198,273,989.9,921.89,977.66
18201,169,844.6,917.69,974.93
18204,1595,808.9,923.73,979.06
18207,1018,786.4,928.64,976.95
18210,809,805.3,930.61,975.0
18213,751,869.6,926.83,975.68
18216,375,779.4,913.66,971.46
18219,1221,799.7,917.03,971.04
18222,533,733.9,905.99,970.73
18225,1007,775.1,900.3,971.75
18228,728,820.6,891.7,966.75
18231,657,869.4,897.69,968.52
18234,36,713.5,889.69,960.6
18237,800,691.7,896.15,958.73
18240,1424,753.2,907.11,964.66
18243,1437,821.8,913.84,963.35
18246,330,817.3,915.85,964.13
18249,952,790.4,910.88,959.91
18252,564,793.5,903.53,957.06
18255,1896,882.4,921.78,964.5
18258,782,887.8,911.97,968.08
18261,106,832.7,904.91,966.66
18264,280,857.1,906.93,964.14
18267,863,863.4,904.13,958.5
18270,1336,854.6,905.06,958.05
18273,773,788.2,909.22,956.53
18276,1170,872.2,920.02,959.11
18279,946,871.6,923.89,953.92
18282,636,878.8,914.1,952.2
18285,23,691.5,910.44,943.59
18288,1796,792.9,917.88,945.21
18291,458,828.1,916.44,943.62
18294,258,825.9,913.2,937.31
18297,1242,863.8,920.07,939.09
18300,571,787.3,919.5,936.56
18303,1927,902.7,927.19,940.7
18306,488,834.5,921.86,942.52
18309,1670,906.9,933.86,950.71
18312,1003,943.6,925.89,950.64
18315,1950,1136.3,925.59,955.03
18318,211,977.8,923.28,950.5
18321,1765,1108.5,923.99,955.45
18324,1025,1185.2,921.33,956.19
18327,477,1108.7,914.95,958.45
18330,1451,1196.7,922.18,962.63
18333,202,1024.2,907.77,954.63
18336,1281,1103.5,910.16,956.11
18339,1952,1131.7,920.07,958.08
18342,785,1109.9,914.81,958.22
18345,902,1005.1,912.22,956.55
18348,1760,1160.0,915.46,962.12
18351,400,1023.5,911.38,960.96
18354,1699,1090.9,923.28,963.08
18357,42,1047.4,910.29,961.69
18360,1409,1043.2,908.92,961.63
18363,26,1025.6,897.73,961.37
18366,1296,1027.1,893.45,960.59
18369,166,848.5,890.66,951.86
18372,1060,876.0,887.1,956.97
18375,1976,983.4,895.23,961.92
18378,100,817.4,891.9,957.88
18381,804,857.8,894.72,958.45
18384,1439,831.8,890.4,957.3
18387,1725,1000.1,901.81,960.42
18390,481,907.3,900.39,955.51
18393,186,923.3,900.75,950.31
18396,781,871.8,905.93,950.65
18399,407,895.9,890.92,949.08
18402,872,877.1,893.75,946.29
18405,551,734.6,883.49,941.12
18408,1626,887.2,891.7,940.15
18411,960,902.8,893.79,943.24
18414,1840,942.9,908.87,947.82
18417,613,831.7,904.34,950.58
18420,1135,897.1,898.6,952.15
18423,428,921.3,895.39,944.84
18426,538,897.0,899.22,942.87
18429,1161,972.4,908.68,947.47
18432,512,936.4,910.62,942.65
18435,981,979.4,916.42,946.61
18438,174,834.2,911.48,940.51
18441,1402,878.4,920.71,941.76
18444,319,726.3,920.71,939.22
18447,1729,837.9,925.48,938.44
18450,894,813.8,927.77,936.0
18453,50,776.0,915.76,927.54
18456,1097,831.9,918.39,929.43
18459,226,738.4,915.71,922.75
18462,1044,791.6,915.7,919.91
18465,1200,813.5,909.03,923.41
18468,1961,992.2,916.0,924.93
18471,1107,962.7,910.85,925.86
18474,360,966.8,894.93,920.93
18477,1397,933.6,896.47,919.62
18480,1184,962.6,902.11,920.58
18483,1919,1149.5,920.22,927.2
18486,820,1121.8,915.65,924.57
18489,1054,1204.6,916.01,920.46
18492,1778,1278.0,921.88,928.1
18495,1809,1338.9,934.02,927.21
18498,561,1198.9,936.9,929.39
18501,248,1113.0,937.69,927.69
18504,481,1125.1,926.55,925.14
18507,1296,1115.0,929.33,928.99
18510,641,1060.7,927.65,929.13
18513,757,944.5,927.71,927.27
18516,1661,1028.6,940.57,927.12
18519,1582,1081.4,944.18,930.61
18522,1180,1021.6,950.65,928.32
18525,1458,986.5,955.16,927.73
18528,1482,1078.6,962.7,927.2
18531,142,1068.0,957.55,927.62
18534,288,1048.7,960.07,924.88
18537,1874,1106.5,970.81,933.48
18540,412,1083.6,960.69,933.9
18543,755,1083.4,953.87,933.86
18546,1833,1100.6,968.9,942.38
18549,901,1032.5,968.39,939.63
18552,690,983.5,969.65,936.59
18555,949,932.6,960.18,940.98
18558,1857,970.1,970.93,941.45
18561,268,982.7,972.55,938.73
18564,110,964.9,970.85,938.89
18567,1349,912.4,975.71,939.92
18570,1290,1000.2,975.25,940.15
18573,836,1008.3,975.88,942.55
18576,1730,998.0,981.48,950.75
18579,580,965.9,977.82,950.86
18582,1741,1071.0,988.87,951.49
18585,1543,1130.4,1004.07,957.25
18588,1933,1138.0,1005.44,961.66
18591,505,1161.7,1005.91,961.17
18594,141,1164.8,1004.74,958.97
18597,1320,1161.9,1005.52,962.79
18600,589,1091.8,1005.7,962.6
18603,320,1040.2,989.63,958.41
18606,299,897.1,987.74,954.8
18609,913,930.4,980.17,957.01
18612,1049,861.2,980.63,953.26
18615,1133,820.2,972.46,949.02
18618,481,675.0,975.16,949.22
18621,836,708.1,965.87,944.93
18624,838,777.8,964.0,942.66
18627,19,647.7,959.42,937.18
18630,261,614.9,947.52,934.85
18633,642,647.1,951.92,929.85
18636,1297,746.9,952.08,931.12
18639,213,676.9,934.69,927.38
18642,1049,676.9,937.33,926.07
18645,1893,752.9,947.24,929.73
18648,67,711.5,930.31,922.88
18651,714,699.3,933.45,922.41
18654,249,640.4,918.95,921.12
18657,165,655.0,920.18,915.24
18660,1714,800.3,923.23,916.08
18663,1503,886.4,938.0,917.87
18666,571,813.8,930.75,912.1
18669,1845,977.0,947.54,919.1
18672,1053,977.4,947.47,917.28
18675,1389,927.0,941.6,918.41
18678,1416,1061.9,954.76,923.33
18681,1126,1103.1,957.98,926.35
18684,1107,1188.9,954.66,922.53
18687,1802,1352.6,955.43,928.62
18690,357,1216.9,954.19,927.29
18693,117,1078.3,953.5,927.12
18696,180,1039.2,947.49,926.71
18699,442,898.9,947.84,919.38
18702,534,847.0,944.46,919.11
18705,1324,840.5,952.19,917.84
18708,227,721.6,938.2,914.95
18711,987,707.7,938.47,916.13
18714,892,686.2,928.99,918.93
18717,1153,621.3,934.39,919.37
18720,1369,722.5,936.73,917.66
18723,1903,901.1,951.48,923.43
18726,1000,983.1,956.1,927.66
18729,1317,1070.6,957.66,933.17
18732,700,1087.2,959.54,935.08
18735,528,1007.6,955.01,935.72
18738,715,1056.4,960.42,935.95
18741,1516,1109.3,961.56,941.13
18744,1832,1203.3,976.69,948.7
18747,408,1128.8,963.48,944.48
18750,75,999.4,955.29,941.53
18753,235,832.6,957.14,936.45
18756,747,807.3,953.64,936.01
18759,1847,860.3,969.85,942.78
18762,172,807.5,961.13,938.41
18765,1812,935.9,967.25,938.14
18768,1369,1001.3,961.33,938.66
18771,1799,1029.6,968.25,939.55
18774,991,945.5,974.56,934.75
18777,792,983.9,968.51,932.49
18780,246,1001.0,959.13,930.62
18783,1677,1145.2,956.71,938.47
18786,341,1104.6,951.92,933.78
18789,877,1007.6,950.15,933.08
18792,951,1085.5,941.88,931.88
18795,1886,1092.9,942.65,938.34
18798,285,984.5,939.89,938.39
18801,510,855.6,942.51,940.1
18804,1458,902.3,952.28,939.41
18807,612,884.3,945.44,937.38
18810,867,946.4,947.7,937.67
18813,173,796.0,941.86,934.78
18816,560,817.9,930.85,935.71
18819,518,782.0,920.21,932.2
18822,584,745.3,914.25,932.45
18825,124,569.1,900.91,928.03
18828,1113,651.9,897.22,929.96
18831,25,603.4,896.05,926.8
